Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,8,7,80,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,8,11,75,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,7,12,76,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,2,14,11,72,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,14,10,72,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,7,8,81,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,11,10,74,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,10,8,78,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,12,10,73,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,12,8,76,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,7,8,81,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,8,7,81,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,11,10,73,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,11,13,71,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,2,11,9,77,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,11,11,72,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,13,8,73,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,11,12,73,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,13,12,71,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,9,9,77,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,11,8,75,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,11,11,72,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,10,10,74,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,7,8,81,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,11,9,74,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,10,11,74,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,10,12,74,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,10,12,72,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,13,8,75,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,2,11,7,79,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,13,10,73,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,10,8,76,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,12,9,75,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,2,10,11,76,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,8,10,76,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,12,10,73,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,7,7,81,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,10,10,75,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,7,7,81,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,13,6,76,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,6,11,79,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,9,13,72,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,12,13,69,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,13,10,73,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,6,11,79,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,12,14,69,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,9,12,74,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,11,15,70,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,11,13,71,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,13,13,69,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,2,13,10,74,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,9,9,77,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,1,10,6,82,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,8,9,78,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,15,18,61,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,2,11,15,71,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,2,13,15,69,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,6,8,82,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,11,11,73,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,10,9,76,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,8,14,73,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,11,10,73,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,9,8,79,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,7,10,77,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,2,12,10,75,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,2,6,6,85,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,15,9,72,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,9,9,77,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,13,9,73,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,13,9,73,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,11,10,75,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,3,12,9,75,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,5,14,11,69,AIC
16,100,300,0.3,2,close,5,4,4,4,4,4,20,4,10,11,74,AIC
