Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,7,6,81,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,4,8,4,83,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,9,9,76,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,8,7,79,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,6,8,80,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,4,6,6,83,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,9,75,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,4,4,5,86,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,9,10,75,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,8,76,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,8,8,78,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,9,8,77,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
76,100,300,0.3,1,close,5,2,2,2,2,2,10,5,10,10,74,AIC
