Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,8,7,46,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,5,6,22,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,8,5,39,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,8,7,25,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,9,60,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,7,7,20,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,7,5,16,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,7,10,39,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,7,7,24,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,7,6,32,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,9,7,41,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,9,9,47,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,7,7,36,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,6,9,26,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,6,9,40,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,7,8,26,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,5,8,24,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,6,8,27,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,7,9,53,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,43,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,9,10,52,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,7,7,23,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,5,7,32,AIC
134,100,100,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
