Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,7,8,9,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,6,6,1,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,4,4,7,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,5,7,4,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,6,5,2,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,8,6,7,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,5,6,8,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,4,4,7,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,7,6,6,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,4,7,5,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,7,6,9,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,6,7,5,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,7,8,3,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,8,6,6,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,7,5,9,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,5,6,7,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,5,9,14,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,7,6,8,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,7,7,9,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,3,3,3,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,6,4,5,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,8,10,6,AIC
129,100,50,0.7,2,wide,5,2,2,2,2,2,10,5,8,5,4,AIC
