Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,15,18,61,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,11,14,69,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,2,14,16,67,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,12,15,68,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,14,16,66,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,12,17,67,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,14,15,65,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,15,17,62,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,7,11,76,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,15,13,68,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,15,16,63,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,15,15,64,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,12,13,69,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,14,10,70,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,19,18,57,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,3,14,12,70,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,17,14,63,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,13,14,67,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,13,14,68,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,2,6,13,78,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,4,12,16,67,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,11,16,67,AIC
31,100,200,0.5,3,close,5,4,4,4,4,4,20,5,12,14,68,AIC
