Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,12,14,68,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,10,10,74,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,5,9,80,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,10,16,68,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,12,12,70,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,10,10,74,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,11,13,70,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,10,13,71,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,9,11,74,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,11,9,74,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,10,6,78,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,8,12,74,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,11,11,72,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,14,10,70,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,12,11,71,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,14,10,70,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,8,11,75,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,8,11,75,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,8,11,75,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,9,12,73,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,10,14,70,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,11,10,73,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,8,12,74,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,11,12,71,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,11,9,74,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,9,13,72,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,10,10,74,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,9,8,77,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,12,13,69,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,10,10,74,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,9,12,73,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,10,13,71,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,6,9,79,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,9,6,79,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,11,15,68,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,5,10,79,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,4,12,78,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,10,13,71,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,8,9,77,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,8,10,76,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,12,8,74,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,9,10,75,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,5,10,79,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,4,12,78,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,7,15,72,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,9,14,71,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,7,11,76,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,13,8,73,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,12,10,72,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,13,10,71,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,9,10,75,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,9,15,70,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,8,15,71,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,7,7,80,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,6,12,76,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,12,11,71,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,13,12,69,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,10,10,74,AIC
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,9,8,77,AIC
