Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,7,9,78,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,9,8,77,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,3,8,9,79,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,5,7,82,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,6,8,80,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,7,8,79,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,6,7,81,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,7,6,81,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,2,8,84,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,6,8,80,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,4,6,9,80,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,4,4,7,84,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,9,9,76,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,9,9,76,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,6,9,79,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,9,8,77,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,4,7,8,80,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,4,7,6,82,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,8,8,78,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,5,9,80,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,4,5,8,82,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,4,6,9,80,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,6,7,81,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,5,7,82,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,8,76,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,7,10,77,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,7,8,79,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,6,7,81,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,8,7,79,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,9,75,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,8,7,79,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,4,8,8,79,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,10,10,74,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,7,8,79,AIC
104,100,300,0.5,3,close,5,2,2,2,2,2,10,5,8,9,77,AIC
