Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,15,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,12,15,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,12,12,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,14,12,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,14,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,13,13,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,11,12,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,14,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,13,17,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,13,13,3,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,13,13,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,9,13,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,13,14,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,14,16,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,14,13,3,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,15,0,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,16,0,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,14,14,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,13,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,10,15,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,12,16,0,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,18,12,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,13,13,0,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,15,13,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,10,13,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,13,15,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,10,12,0,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,12,0,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,14,11,0,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,12,16,3,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,14,12,3,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,15,16,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,13,13,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,14,3,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,15,15,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,12,15,3,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,11,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,13,16,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,13,8,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,12,12,0,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,13,12,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,13,13,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,10,13,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,12,11,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,14,13,0,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,15,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,14,0,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,16,16,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,11,14,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,11,13,3,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,12,12,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,12,17,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,9,10,3,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,14,11,0,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,10,14,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,14,16,3,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,14,15,1,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,12,13,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,17,11,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,15,15,2,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,12,15,3,AIC
37,100,50,0.3,1,wide,5,4,4,4,4,4,20,5,9,14,2,AIC
