Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,15,15,0,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,13,13,1,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,13,11,1,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,18,15,2,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,13,14,2,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,12,11,0,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,13,11,0,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,14,17,2,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,12,15,1,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,11,14,2,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,14,9,2,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,12,16,0,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,10,14,2,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,16,14,2,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,12,12,0,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,14,15,2,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,16,15,0,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,11,12,1,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,18,16,2,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,10,15,2,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,9,12,1,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,13,9,2,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,13,15,1,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,13,11,2,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,10,14,0,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,13,15,2,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,12,10,0,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,17,15,3,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,11,10,0,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,9,16,4,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,12,11,0,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,13,15,1,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,10,12,2,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,13,16,3,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,16,14,5,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,14,15,4,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,13,11,2,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,11,14,0,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,10,11,1,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,12,14,1,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,16,16,1,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,12,10,1,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,11,10,1,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,11,12,2,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,12,12,0,AIC
65,100,50,0.5,3,wide,5,4,4,4,4,4,20,5,14,14,2,AIC
