Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,14,15,65,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,15,15,64,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,12,10,72,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,13,12,69,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,5,12,77,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,12,14,68,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,16,13,65,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,11,13,70,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,14,15,65,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,13,12,69,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,14,13,67,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,10,14,70,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,10,12,72,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,17,14,63,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,14,13,67,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,12,13,69,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,16,15,63,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,13,12,69,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,15,12,67,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,14,14,66,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,8,13,73,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,12,15,67,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,12,18,64,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,16,14,64,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,13,14,67,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,17,13,64,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,13,12,69,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,14,14,66,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,13,13,68,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,12,15,67,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,13,13,68,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,11,18,65,AIC
67,100,200,0.5,3,wide,5,4,4,4,4,4,20,5,13,14,67,AIC
