Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,52,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,8,23,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,7,44,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,5,35,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,7,28,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,59,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,6,28,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,62,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,7,19,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,7,24,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,6,39,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,51,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,9,70,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,4,27,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,6,28,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,63,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,41,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,56,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,6,33,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,37,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,10,60,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,53,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,67,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,4,7,17,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,30,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,6,27,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,6,32,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,9,64,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,58,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,8,27,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,8,45,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,21,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,28,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,6,22,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,29,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,43,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,28,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,26,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,5,7,39,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,30,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,61,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,10,56,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,58,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,41,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,19,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,7,35,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,5,26,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,7,27,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,46,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,10,74,AIC
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,54,AIC
