Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,14,16,64,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,4,16,16,63,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,3,17,15,64,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,17,17,60,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,13,17,64,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,16,14,64,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,4,13,15,67,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,4,14,15,66,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,13,16,65,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,14,16,64,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,14,16,64,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,10,15,69,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,4,13,12,70,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,11,13,70,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,19,16,59,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,4,16,17,62,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,13,14,67,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,4,17,15,63,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,10,13,71,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,15,17,62,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,4,13,13,69,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,15,14,65,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,18,18,58,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,3,12,13,71,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,3,16,17,63,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,13,14,67,AIC
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,19,16,59,AIC
