Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,46,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,53,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,58,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,71,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,28,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,58,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,65,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,27,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,18,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,53,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,69,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,41,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,34,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,71,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,43,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,49,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,44,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,47,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,41,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,56,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,42,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,67,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,20,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,39,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,25,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,52,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,53,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,31,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,36,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,56,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,46,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,31,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,22,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,59,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,61,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,53,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,22,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,41,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,28,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,50,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,65,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,65,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,51,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,43,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,52,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
90,100,100,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,AIC
