Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,13,15,67,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,3,11,13,72,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,15,14,65,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,13,15,67,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,8,15,72,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,12,16,66,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,2,12,14,71,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,16,14,65,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,15,14,66,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,3,10,11,75,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,9,13,72,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,10,14,70,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,12,14,68,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,11,14,69,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,10,14,71,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,12,15,67,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,15,14,65,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,3,12,15,69,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,11,15,69,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,12,15,68,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,7,16,72,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,11,14,69,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,11,17,67,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,3,14,14,68,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,13,15,67,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,12,17,65,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,17,18,59,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,14,14,66,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,11,15,69,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,3,12,13,71,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,12,13,70,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,3,16,14,66,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,10,16,68,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,9,14,72,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,13,16,66,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,10,17,67,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,14,13,67,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,17,19,58,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,14,14,67,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,3,15,14,67,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,4,11,15,69,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,3,12,14,70,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,11,13,70,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,14,14,66,AIC
27,100,200,0.3,3,close,5,4,4,4,4,4,20,5,12,13,69,AIC
