Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,8,10,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,6,1,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,4,4,8,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,6,4,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,7,2,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,8,6,7,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,6,8,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,4,4,6,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,5,5,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,6,6,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,5,10,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,5,5,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,6,3,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,7,5,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,5,9,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,5,7,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,8,13,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,5,7,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,6,9,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,2,3,2,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,4,6,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,4,4,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,6,4,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,4,6,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,4,2,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,8,16,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,8,7,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,5,3,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,4,7,2,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,6,6,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,8,4,5,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,6,3,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,4,6,6,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,4,4,8,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,7,3,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,3,8,6,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,6,5,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,6,8,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,8,7,7,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,6,9,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,4,8,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,7,5,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,4,4,6,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,7,12,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,4,5,3,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,5,8,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,6,7,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,6,10,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,7,3,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,3,6,5,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,5,8,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,4,4,8,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,9,9,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,4,10,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,6,3,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,5,4,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,8,6,6,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,4,6,9,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,7,6,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,6,11,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,6,8,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,5,5,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,6,3,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,7,3,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,5,7,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,6,8,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,6,4,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,6,4,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,4,4,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,7,7,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,6,6,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,9,7,6,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,10,8,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,8,6,16,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,5,4,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,4,7,4,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,7,7,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,6,3,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,4,3,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,9,4,6,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,3,7,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,3,4,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,4,7,5,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,4,7,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,5,6,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,6,3,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,4,5,6,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,9,7,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,5,7,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,4,4,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,4,3,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,6,7,3,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,5,8,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,5,3,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,4,6,5,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,4,6,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,5,7,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,7,5,7,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,8,5,8,AIC
117,100,50,0.7,1,wide,5,2,2,2,2,2,10,5,5,7,7,AIC
