"","Number","N","P","corr","method","beta","S1","S21","S22","S23","S24","S25","S3","No_Predictors","VaddMethod","v1_bias_mean","v2_bias_mean","v3_bias_mean","v4_bias_mean","v5_bias_mean","v1_variance","v2_variance","v3_variance","v4_variance","v5_variance","mse"
"1",97,100,50,0.3,3,"close",5,2,2,2,2,2,10,5,"Method4",1.36519700357879,1.30916431657134,1.30430287464622,1.41290885633934,1.46167759950449,1.64662894940808,1.59190382947881,1.52028323093171,1.7795254553566,1.90643984388118,132.886542412415
"2",97,100,50,0.3,3,"close",5,2,2,2,2,2,10,6,"Method4",1.36519700357879,1.30916431657134,1.30430287464622,1.41290885633934,1.46167759950449,1.64662894940808,1.59190382947881,1.52028323093171,1.7795254553566,1.90643984388118,132.886542412415
"3",97,100,50,0.3,3,"close",5,2,2,2,2,2,10,7,"Method4",1.28563543650678,1.20109602321743,1.23602318224328,1.29377696140308,1.33294449480018,1.50436576679931,1.30505181229454,1.35238030113495,1.51744599239427,1.61297032951996,109.583205880677
"4",97,100,50,0.3,3,"close",5,2,2,2,2,2,10,8,"Method4",1.22106252693473,1.05232445651212,1.25116778321603,1.16651637997107,1.184049951255,1.40430109979494,0.965402614176766,1.23718825603534,1.343195575982,1.35278104438843,93.1950604808246
"5",97,100,50,0.3,3,"close",5,2,2,2,2,2,10,9,"Method4",1.20985799822827,1.05814109329922,1.24973057887974,1.04208474281173,1.15321480611901,1.45157613255265,0.92788641478365,1.19123959936735,1.13826702157184,1.33621486945016,80.5638821933096
"6",97,100,50,0.3,3,"close",5,2,2,2,2,2,10,10,"Method4",1.11923170355968,1.02292753583012,1.12883360001471,1.01917670416021,1.08523209542938,1.30737003915253,0.837682863880341,1.14476237772582,1.02631003708935,1.09418187555479,69.0631729896434
"7",97,100,50,0.3,3,"close",5,2,2,2,2,2,10,11,"Method4",1.0818695695445,0.993510289052304,1.00990569025028,1.01815114478788,0.950449854966951,1.29771278385431,0.891649208095954,0.954482535696873,1.19428831880396,0.917523055951796,59.6005601047656
"8",97,100,50,0.3,3,"close",5,2,2,2,2,2,10,12,"Method4",0.978416920101003,0.948633778741974,1.00726680114318,1.01612728292015,0.906576910354404,1.15597711594723,0.925642254592799,0.875189785268321,1.11888586413991,0.775579931385519,50.6101584072456
"9",97,100,50,0.3,3,"close",5,2,2,2,2,2,10,13,"Method4",0.933495259255134,0.886116713546773,0.87457718232862,0.949906652389663,0.841103552967442,1.09177502529483,0.783556401345021,0.660733830338293,1.0103430837327,0.762011689192953,44.1954229515
"10",97,100,50,0.3,3,"close",5,2,2,2,2,2,10,14,"Method4",0.857300775648407,0.848844448106433,0.8050538553833,0.888438496443326,0.833166168549514,0.989097493070831,0.721382727987586,0.690033108608041,0.917585105238444,0.757460959131305,38.2811519883946
"11",97,100,50,0.3,3,"close",5,2,2,2,2,2,10,15,"Method4",0.778110653052065,0.823152056692676,0.715756820919466,0.809098816171344,0.747027869889102,0.894146270068724,0.698293095589556,0.547386637449009,0.816491118678746,0.709403870482946,33.2101108283129
"12",97,100,50,0.3,3,"close",5,2,2,2,2,2,10,16,"Method4",0.677585714643645,0.74723099480626,0.654073578579533,0.75771785098305,0.701669881603716,0.643502866293248,0.655542317625657,0.491669067427617,0.691766244746351,0.583111924788028,28.4856761347669
"13",97,100,50,0.3,3,"close",5,2,2,2,2,2,10,17,"Method4",0.595253210673339,0.678927039394262,0.630734212357007,0.666740788234872,0.667061194982695,0.519578991202527,0.574644702656871,0.4435377040684,0.584634710361664,0.549267373322127,24.6752865474432
"14",97,100,50,0.3,3,"close",5,2,2,2,2,2,10,18,"Method4",0.547899445776428,0.598303465702392,0.537163131641658,0.624226714576061,0.629263961689392,0.412954547078765,0.485870341714953,0.339999061380417,0.515739925463278,0.475572821462689,20.8313526097088
"15",97,100,50,0.3,3,"close",5,2,2,2,2,2,10,19,"Method4",0.508168134014928,0.545600798501659,0.487361628457135,0.532510542804337,0.601494886534357,0.385771847483291,0.417986607471927,0.318368774345466,0.420676403548585,0.434994528857046,17.6397322396408
"16",97,100,50,0.3,3,"close",5,2,2,2,2,2,10,20,"Method4",0.487604859230377,0.439854595069573,0.438791807268151,0.505942603735572,0.492621397213601,0.353224639555623,0.301719981818691,0.259446777091539,0.428052793399079,0.347381904530359,14.5893530838617
