"","Number","N","P","corr","method","beta","S1","S21","S22","S23","S24","S25","S3","No_Predictors","VaddMethod","v1_bias_mean","v2_bias_mean","v3_bias_mean","v4_bias_mean","v5_bias_mean","v1_variance","v2_variance","v3_variance","v4_variance","v5_variance","mse"
"1",81,100,50,0.7,1,"close",5,2,2,2,2,2,10,5,"Method4",2.7891908408815,2.49581022992208,2.55299666741351,2.52748835413309,2.32043581679828,2.50009993884194,2.58096659317292,2.92534952760871,2.08171323836819,3.50762131203851,223.094249448694
"2",81,100,50,0.7,1,"close",5,2,2,2,2,2,10,6,"Method4",2.7891908408815,2.49581022992208,2.55299666741351,2.52748835413309,2.32043581679828,2.50009993884194,2.58096659317292,2.92534952760871,2.08171323836819,3.50762131203851,223.094249448694
"3",81,100,50,0.7,1,"close",5,2,2,2,2,2,10,7,"Method4",2.52781397914599,2.35491273480763,2.38116526173003,2.54365900483255,2.10789484636977,2.39821981458252,1.75462195155095,1.78167481452496,2.6779886741399,2.09382946615638,135.801101837938
"4",81,100,50,0.7,1,"close",5,2,2,2,2,2,10,8,"Method4",2.30635126315917,2.15967648652491,2.2965308402533,2.38496823295732,2.02832266427547,2.0352857789396,1.66698194602529,1.97937317431875,2.93793682542804,1.99047418076323,93.5578438806519
"5",81,100,50,0.7,1,"close",5,2,2,2,2,2,10,9,"Method4",2.26016093414986,2.00611563111385,2.20970219721968,2.20116129565511,1.94968697325136,1.87869311496965,1.8624960674242,2.30779424262928,2.70369090451202,1.60896005037154,65.6447963130471
"6",81,100,50,0.7,1,"close",5,2,2,2,2,2,10,10,"Method4",2.08766234194705,1.92080050623804,1.93420751153719,2.05249710495243,1.89688900567551,2.02542435836386,1.53160292629683,2.27409229244331,2.47834613740863,1.78568726371821,50.1105880642389
"7",81,100,50,0.7,1,"close",5,2,2,2,2,2,10,11,"Method4",1.88967738602639,1.84925342169881,1.81677157711011,1.91795403557737,1.77641557752687,1.87626989772684,1.69266599857726,2.0677365855937,2.42987058140768,1.66536636560275,40.8974424345763
"8",81,100,50,0.7,1,"close",5,2,2,2,2,2,10,12,"Method4",1.6784144034582,1.69954831671644,1.72996698899859,1.73724610217783,1.58375626902363,1.80667362989689,1.74173672597133,1.81604698038385,1.83469998320979,1.51777463180682,32.89797537587
"9",81,100,50,0.7,1,"close",5,2,2,2,2,2,10,13,"Method4",1.56379429127363,1.60229559011891,1.52893593666802,1.57981048902844,1.47431875939046,1.65283005814617,1.65343215436323,1.53826583972915,1.70138470783668,1.39330054854192,25.761153232
"10",81,100,50,0.7,1,"close",5,2,2,2,2,2,10,14,"Method4",1.38835363616468,1.43037547265556,1.37703440489101,1.44618139559568,1.37032797612005,1.52134818732772,1.51952236116335,1.45497613162783,1.62383428196151,1.40709400787429,21.8141593096589
