Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
62,100,100,0.3,3,wide,5,4,4,4,4,4,20,4.405917112028607,4.318805992313171,4.10206308562475,4.901038977682158,4.347347270268666,5,14.08599713757398,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
62,100,100,0.3,3,wide,5,4,4,4,4,4,20,4.405917112028607,4.318805992313171,4.10206308562475,4.901038977682158,4.347347270268666,6,14.08599713757398,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
62,100,100,0.3,3,wide,5,4,4,4,4,4,20,4.152291533911217,4.090322706405365,4.138575592251286,4.711178030572463,4.237651599574144,7,10.72625275570225,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
62,100,100,0.3,3,wide,5,4,4,4,4,4,20,3.9640356848116296,4.278419489730039,4.059960898034402,4.532220354909513,4.143585924134658,8,8.394299321787116,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
62,100,100,0.3,3,wide,5,4,4,4,4,4,20,4.046685911833761,4.3777127126353,4.260940912346939,4.546559878101502,4.068794966431856,9,6.829899007448094,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
62,100,100,0.3,3,wide,5,4,4,4,4,4,20,4.067123380068593,4.336057125329822,4.330942298935352,4.582335493747071,4.053719065330447,10,5.986248823730357,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
62,100,100,0.3,3,wide,5,4,4,4,4,4,20,4.236735215879174,4.351633582021722,4.233747346249336,4.623157625725203,3.955908509055965,11,5.251005361583488,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
62,100,100,0.3,3,wide,5,4,4,4,4,4,20,4.231690176644708,4.330754045969329,4.2417652828431995,4.638613866040551,3.966204025456104,12,4.980002989875517,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
62,100,100,0.3,3,wide,5,4,4,4,4,4,20,4.234034793105296,4.318383051523009,4.245017287513097,4.6431089216273955,3.965557048448119,13,4.971223555340991,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
62,100,100,0.3,3,wide,5,4,4,4,4,4,20,4.265263026705347,4.162668761697072,4.263721555496963,4.695191887623176,4.000459038075393,14,4.543614642181153,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
