Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
7,100,200,0.5,1,close,5,4,4,4,4,4,20,6.879831865018147,10.232416578807104,10.190258504954512,7.664575312384317,10.663562278112803,5,765.161190683835,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,6.879831865018147,10.232416578807104,10.190258504954512,7.664575312384317,10.663562278112803,6,765.161190683835,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,5.206217087747181,6.844906318497069,8.031343292787046,5.933286556541319,5.350605256631943,7,472.89849862629944,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,6.545500689646475,5.942943487974125,7.324102671023458,5.707918132954707,5.135860923629743,8,365.70409420035924,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,6.893191934090486,6.547707549262281,8.539311764985664,5.689542527314936,6.332247673166077,9,290.79938337404326,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,7.452621164088143,7.077902914965117,8.450220223569742,5.551385955540025,6.031360645565585,10,261.65663708977166,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,6.842326456800438,7.847391476247263,8.394846398603082,5.997022702129636,5.692351221655064,11,245.30501839324606,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,6.977059554220492,6.984430775182126,7.760052502369228,6.655897386758679,5.32140712805083,12,196.33049767616356,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,6.833120798881902,6.368488307835509,7.310143413320396,6.3037757588065375,5.212655206651729,13,190.4186162195866,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,7.978913157649175,6.290924814362295,6.267343920182347,6.856699858957734,6.305122001406465,14,158.59008619034861,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,7.543992132628965,6.098148321854,6.053056905993365,6.647527212813065,6.373114627244028,15,149.1137046946867,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,7.69693042016746,5.671248991262536,6.577250637430482,8.114821397512756,6.856546156366729,16,133.7796868936069,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,7.673371095386318,5.536158548009128,6.676339452117754,7.778059489922509,6.9338640536423934,17,127.9124534058397,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,7.459871235172809,5.754474065150746,7.046231721751914,7.546349225419192,6.7062116318405645,18,120.74501296382883,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,7.617373828836034,5.044019315972402,7.230429096552466,6.974387814643009,6.754857753029,19,108.12021828619584,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,7.571082002139994,5.0980926049410336,7.283963448270623,6.810556163677464,6.559496035886902,20,106.53057324455051,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,7.556066310088995,5.083462211847312,7.164227064617096,6.909386278376865,6.433640801031838,21,105.85069150441569,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,7.5464037470591085,5.1154843022189045,7.276910841658429,7.137166193086589,6.38183613067605,22,102.62612856384608,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,7.7497717900090315,4.755258581530179,7.172493520823204,7.841498760988811,6.207299643321695,23,96.76042220318654,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
7,100,200,0.5,1,close,5,4,4,4,4,4,20,7.77011702987935,4.912925666245722,7.018815592897988,7.955243309200916,6.144545315480549,24,95.47832755597659,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
