Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
96,100,300,0.7,2,close,5,2,2,2,2,2,10,4.238545967103002,3.6295736410299817,5.185777952175617,4.168721347179692,3.8867972675224607,5,180.6201828973589,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,4.238545967103002,3.6295736410299817,5.185777952175617,4.168721347179692,3.8867972675224607,6,180.6201828973589,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,4.42099075619135,4.3312216859709904,5.655714969692022,5.275614316830528,5.054975499058833,7,106.12614365349972,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,4.070873595844995,4.7759895684948654,5.4618897362398995,4.784530867212582,5.715880166326886,8,81.20682018026476,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,4.029109854521429,4.871531875137401,5.7638210394715035,5.059337451072052,5.650832115299349,9,72.62309650511656,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,4.213590959850889,5.028561853070999,5.542371238622842,5.361276067001622,5.226886327541592,10,64.900589085067,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,4.399652766178035,4.871259294054681,5.32339042625387,5.294366297258289,5.319472527601574,11,63.98038725943241,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,4.512365428799137,5.160917672098853,5.05677079869948,5.711096306925671,4.919751804545981,12,60.15207603364465,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,4.518212823398167,5.177343679035375,5.236525675103921,5.768580125462917,4.994328292380299,13,59.61897286264265,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,5.021757850424655,5.554068892154889,5.827413438178029,6.456108364103238,4.9689902773841,14,40.59092476306384,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,4.932983847603676,5.603527137405762,5.853391696310842,6.399667930915045,4.925616770959895,15,40.239038084912465,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,4.876204729039823,5.441566359899344,5.881596783551231,6.165868966284424,5.242037741161688,16,38.319172247001354,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,4.518533099582738,5.396288325476615,5.580095963887179,3.79877387031763,4.7462218077954965,17,34.52588643520726,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,4.679977243870586,2.7769433145928955,4.575832162772684,3.7495149780095454,4.7067564621787525,18,25.545497775801678,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,3.2404786094345113,2.451766387969563,3.9361649639335234,3.5596722681150186,5.313110745341238,19,17.108987875817203,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,3.1521232292324277,2.2036905136860074,4.176582371071356,2.587713706586772,2.7402283505246463,20,13.199862699767765,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,3.3227026530323744,2.2743536892355034,2.8085805055090876,2.7310008465984326,2.7179777860991052,21,11.189966484461985,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,3.305771916112933,2.3003552754682977,2.7223224581800745,2.8618113722554344,2.489148395156838,22,9.599658727954552,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,3.2941724630123708,2.3183832938567224,2.731754839622581,2.776607162028144,2.1262821039508157,23,8.487150940931848,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,2.1777364807005464,2.4851472932628242,2.8574328248805734,2.7933054928684045,1.9070286422941074,24,6.440379561172236,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,2.058561751022562,2.41074450351906,2.8421846080605873,2.381756983505623,2.087894636723112,25,2.7280249984124656,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,2.2805421309455265,2.542431439188652,2.690495673484868,3.080363797051058,2.653991872310404,26,0.4247313286228209,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,2.275918479204654,2.5413151382887036,2.690225848226272,3.0780866421373547,2.6460409648804686,27,0.42375567113386686,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,2.2642236054485254,2.56552646400651,2.6889060115010324,3.0908474994926354,2.6470415420503444,28,0.4067398817363364,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,2.2449626061717747,2.55851570247183,2.6735227639580876,3.0867657060898277,2.6251293567447718,29,0.4012571063021286,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,2.220734379471102,2.5509248444315222,2.6760653774806853,3.0785983468707396,2.664412764793096,30,0.39223660914404074,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,2.2213467487920124,2.5538061582373897,2.6761825251070173,3.0750981683326377,2.6661397745880886,31,0.3917704763931099,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,2.2248076784230593,2.555542014094522,2.6797236361099652,3.0771606974859296,2.6723009273466363,32,0.39152961359859906,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,2.225841274678623,2.56407677727165,2.6955760607661707,3.0683786544748144,2.6388323428064857,33,0.38168806405912864,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
96,100,300,0.7,2,close,5,2,2,2,2,2,10,2.2033965306018124,2.5090590783563185,2.677049209058953,3.0533940665178463,2.58776184436457,34,0.3697650111984351,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method1
