Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,4.18404496608632,4.480974497248003,4.329983019272349,4.6296550496593625,4.109626154485451,5,5.3747254988850814,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,4.18404496608632,4.480974497248003,4.329983019272349,4.6296550496593625,4.109626154485451,6,5.3747254988850814,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,4.2851280092728725,4.557479659613853,4.237061071513555,4.550055883575048,4.202302582464353,7,4.899055970662113,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,4.2717576244929525,4.502541675902754,4.339419870402208,4.973722173705882,4.148812820364823,8,4.099079678784362,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,4.2674659448653935,4.49901887497671,4.347166747957584,4.984221489577075,4.145774303156603,9,4.0972623306023985,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,4.262092041652266,4.510172420257331,4.355081788073627,4.956028246541105,4.208637204589752,10,3.416213304088797,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,4.233227365160929,4.481466462860756,4.3466895197993365,4.897210479525541,4.194716337674941,11,3.307224420766059,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,4.243160996638449,4.499511840569739,4.361354313753335,4.896636514680269,4.2001115369402635,12,3.2513126904066287,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,4.284696851887143,4.569343470451729,4.3576703765161104,4.883845009498557,4.213530767840879,13,3.1805539839119996,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,4.257341016007841,4.506854935054353,4.213633184542799,4.7783666494815575,4.218621726558737,14,2.8868356434668767,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,4.2819076738532464,4.479502208737996,4.301439855029711,4.87295969773928,4.2335220772751745,15,2.310669151670351,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,4.337737198170777,4.526698752068203,4.345601370662565,4.8625934654567216,4.235754603439984,16,2.0445872110127863,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.9395882544913885,4.6575461941842775,4.3018938677112795,4.736709624843678,4.099947479568714,17,1.5793759062298427,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.9229960078509816,4.418500533358491,4.276732057440325,4.705709718800446,4.124057650713479,18,1.501374317797309,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.843286372957044,4.5171877135547085,4.271177091109668,4.742987422115052,4.091132942565349,19,1.4059079276344195,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.855415477961339,4.5185024400344105,4.318590811939244,4.743105589743952,3.8997476024179,20,1.1824287394665909,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.8668103897015804,4.439533340982843,4.292622442412832,4.7043004373723365,3.9168964668873327,21,1.0564823956779306,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.8671609262434816,4.439107289048281,4.289124735901325,4.7041033420566745,3.9168817976465164,22,1.056459072961901,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.872503922331984,4.44487449421457,4.335728304275495,4.558875480996478,3.916141254666525,23,0.9797663756313221,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.8621438789081255,4.427345794246022,4.343656273512439,4.433618145406439,3.9336645105455297,24,0.9583905990402823,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.778350657630428,4.38883522133679,4.300501442994585,4.49063172115942,3.7317440513406717,25,0.8196133660096028,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.8435951274603126,4.271397920368414,4.333703159806249,4.483274377851126,3.873340336766605,26,0.7143796623673034,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.8434797839015027,4.271526887110357,4.333736844249913,4.483314707939524,3.873291751649289,27,0.7143792917999349,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.849769156366437,4.2623097366216784,4.365843221764638,4.501003641904028,3.873473734966248,28,0.7047383554890833,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.8493768365625,4.261648139207315,4.366200632079349,4.50103779912371,3.871851789462003,29,0.7047064434348964,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.8468761052849922,4.262799693001216,4.361980494937669,4.51028071934529,3.8574049663431067,30,0.7036233187435843,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.847855189139601,4.263677153087464,4.363100155220918,4.509149524998568,3.8570482615406356,31,0.703603527009247,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.84520118974271,4.258887647739471,4.363192031413234,4.507710930761043,3.860033813798982,32,0.7034375518050899,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.8250087173589633,4.249914519923107,4.376230360824512,4.500063377921634,3.846648702927206,33,0.6983877998047155,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.8124960073432077,4.247147433512168,4.362999994365697,4.490425079283212,3.842985484970055,34,0.695118411559097,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.8099968005537774,4.2490164950976554,4.379087902991151,4.490375436783191,3.849049837659927,35,0.6738693283104816,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.810068688489657,4.248871699716494,4.379100817653695,4.490398228607683,3.84907523628546,36,0.6738688416350487,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
127,100,200,0.5,2,wide,5,2,2,2,2,2,10,3.811950509763092,4.245941178269408,4.377886097693718,4.4885979799301365,3.8508725575673504,37,0.673756364886581,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method1
