Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.4415615450104773,4.631406220873416,5.229459972196792,3.143311287279852,5.444811525678754,5,161.04149590800398,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.4415615450104773,4.631406220873416,5.229459972196792,3.143311287279852,5.444811525678754,6,161.04149590800398,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.750324006090297,3.8898404079089546,5.267651823439923,1.9568738852390637,4.602933917720152,7,110.27643410431494,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.9521484167650773,3.370986628320978,5.878155776944928,2.128475202791039,3.9769438239372574,8,87.22171878983183,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.8598129717561465,3.19948615350714,5.336016152770055,2.543835111624935,3.854103181288089,9,73.14447205736278,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,3.144919921878894,3.5604555039088304,4.577903856874995,2.4678715840754064,3.7080038482824307,10,59.46651649836188,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,3.0870810579381733,3.664564255429921,4.5911705724725955,2.5052943628430873,3.7337940756771926,11,58.56460966392322,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,3.0688128081736927,3.6332715650578535,4.585309595998122,2.599624560779067,3.9458117418556946,12,55.69990440356137,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.386940607239224,3.6052564680310586,4.848597655625318,2.397590217503905,4.083814646399973,13,50.97954514889013,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.650147606821807,3.449877052235084,5.058758702064788,2.705304293637842,4.427571246867142,14,45.96220590161838,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.5733206323098323,3.3939050277169533,5.098071044976771,2.6156397227690755,4.389722408342253,15,44.58214404357109,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.5590351129885747,3.3577285235745604,4.915124598050226,2.5933845483742157,4.383818410542548,16,43.68985570622769,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.0061930327561805,3.3807539228883363,4.970044628894055,2.2956538007734255,4.161224171749622,17,33.680826501735424,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.0645855518321232,3.176220844834199,4.670083144839445,2.421260353406656,4.110353632796903,18,32.30755777902641,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,1.998388615199463,3.310940385979922,3.9888802737720908,2.7108615626625663,4.236760875835481,19,26.003074516330972,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.5228359964899036,3.517424994668235,3.9036344326795542,3.2987038682589267,3.5625005221505224,20,20.121973443294802,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.8909325818611333,2.830840326033411,4.017353392966645,3.6597333826066367,3.6996897298338776,21,17.320167848285937,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.5589365581326082,3.0242930200550955,3.537161289393569,3.9941258909178616,3.5487089377739824,22,14.936486829917115,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.497148099973507,3.1948479953576134,3.18988654849885,3.1119195864601314,3.342443788376327,23,11.351117986820382,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.271876453967515,3.3068589509907773,3.0601235160766227,2.3088692625203477,2.990323449601025,24,6.840016015213242,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.412326726567672,3.0380953560881947,3.0680374145569007,2.420733779878142,2.451059580038431,25,3.7872042020491974,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.301857880974876,2.662395414565948,2.744254157045126,2.6053336361933415,2.573299463449155,26,0.6480977084809273,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.2992855071337477,2.6520820019224027,2.7471136099225784,2.609446194689656,2.572459799601387,27,0.6477542250828832,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.287554792708892,2.6652897923650296,2.7451401992847964,2.602786418229594,2.576305405262274,28,0.6457420156068333,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
99,100,200,0.3,3,close,5,2,2,2,2,2,10,2.256354141191216,2.6483108777292776,2.735155837100071,2.595744939994881,2.560693054084994,29,0.631905997991812,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
