Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
75,100,200,0.3,1,close,5,2,2,2,2,2,10,1.8231086017346019,2.7031526939855524,3.9473708732829196,4.5178479072691236,2.115486389303787,5,193.17579135170476,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,1.8231086017346019,2.7031526939855524,3.9473708732829196,4.5178479072691236,2.115486389303787,6,193.17579135170476,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,2.949081536399868,3.4116931017699876,3.0425836126824617,4.064586545115733,3.0574830701780153,7,125.67790367056148,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,3.0518574809880676,3.395659849958131,3.3791515853569916,5.887969122005432,2.873392806688923,8,107.63509549623674,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,3.2728577608294036,3.561380449629414,2.865887036945058,5.140379299176546,3.0573041577764397,9,102.27975236704927,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,3.2367061591422406,3.6212329892694792,3.0416189611309368,5.300917422092754,3.4265143870051884,10,83.773859720013,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,2.9061714034933215,3.2614645438637653,3.044359825081746,5.00536103029844,3.238123925455768,11,73.087067723826,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,2.941421925034295,3.280173204141989,3.2168404802094983,4.903371340374914,3.3214231588567724,12,63.968686839340194,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,3.406183284844612,4.197610653034386,3.160001285646488,4.600654432738666,3.505262107759515,13,53.237090632169696,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
75,100,200,0.3,1,close,5,2,2,2,2,2,10,3.216446426040592,3.8568227997501836,2.6087158396847174,4.25406891207908,3.468775753242638,14,48.127422425984726,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
