Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
142,100,100,0.7,3,wide,5,2,2,2,2,2,10,4.54276892908146,4.777092353284837,4.297573671066802,4.586355575525058,4.226277813344215,5,8.977248949657149,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
142,100,100,0.7,3,wide,5,2,2,2,2,2,10,4.54276892908146,4.777092353284837,4.297573671066802,4.586355575525058,4.226277813344215,6,8.977248949657149,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
142,100,100,0.7,3,wide,5,2,2,2,2,2,10,4.590421661366127,4.399806577015379,4.479205882518866,4.440180380508911,4.287731017809989,7,3.779599055224782,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
142,100,100,0.7,3,wide,5,2,2,2,2,2,10,4.498524067251414,4.447683593545946,4.446057815955016,4.433218004418629,4.303575122983745,8,2.9447327199008106,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
142,100,100,0.7,3,wide,5,2,2,2,2,2,10,4.54031367324069,4.495308688836073,4.424344488107029,4.471251376463308,4.238611678051018,9,2.667596860496094,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
142,100,100,0.7,3,wide,5,2,2,2,2,2,10,4.556871247712319,4.522920457475463,4.44426703945116,4.415982726415214,4.251853425753601,10,2.109056275818737,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
142,100,100,0.7,3,wide,5,2,2,2,2,2,10,4.5506248607750015,4.521386714756553,4.422547404719529,4.437928666363156,4.264325920130772,11,2.003037382727461,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
142,100,100,0.7,3,wide,5,2,2,2,2,2,10,4.53527647238161,4.5142989223908145,4.420324025707185,4.493846051737893,4.2537660490630085,12,1.949499167005685,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
142,100,100,0.7,3,wide,5,2,2,2,2,2,10,4.518956988261242,4.507035427745954,4.397726540777905,4.494939175465606,4.244074377410523,13,1.9254688280809185,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
142,100,100,0.7,3,wide,5,2,2,2,2,2,10,4.51600461045758,4.500845079303005,4.395180575014797,4.4871431034556455,4.243270933676644,14,1.9220277797834162,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
142,100,100,0.7,3,wide,5,2,2,2,2,2,10,4.517939492038458,4.5449223860092784,4.38350136811546,4.493705109877267,4.249615449061332,15,1.8627449552877164,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
142,100,100,0.7,3,wide,5,2,2,2,2,2,10,4.527159115758161,4.527061295702036,4.378571222171697,4.51745584804017,4.2466513458715935,16,1.8419106540890506,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method1
