"","Number","N","P","corr","method","beta","S1","S21","S22","S23","S24","S25","S3","No_Predictors","VaddMethod","v1_bias","v2_bias","v3_bias","v4_bias","v5_bias","v1_variance","v2_variance","v3_variance","v4_variance","v5_variance","mse"
"1",82,100,100,0.7,1,"close",5,2,2,2,2,2,10,5,"4",1.16004354846615,1.19300296476127,1.15160231769106,1.18837432718216,1.11384296421611,2.74949192725319,2.8639282209944,2.49105742232607,2.67651650505548,3.10141326056609,265.161206756176
"2",82,100,100,0.7,1,"close",5,2,2,2,2,2,10,6,"4",1.16004354846615,1.19300296476127,1.15160231769106,1.18837432718216,1.11384296421611,2.74949192725319,2.8639282209944,2.49105742232607,2.67651650505548,3.10141326056609,265.161206756176
"3",82,100,100,0.7,1,"close",5,2,2,2,2,2,10,7,"4",1.11191892695599,1.07728726761465,1.06440518484506,1.12535029919873,1.08157358734476,2.15984165584804,2.66706804722052,2.38544811588055,2.56587281355235,2.46065729572233,173.246854906871
"4",82,100,100,0.7,1,"close",5,2,2,2,2,2,10,8,"4",1.08612859491327,1.07379050916139,1.00290658441998,1.07106085115186,1.01920531519043,2.27133640243948,3.31533743586064,1.57708106571074,2.10079229394808,2.12602633612286,115.803359834705
"5",82,100,100,0.7,1,"close",5,2,2,2,2,2,10,9,"4",0.985576794805019,0.958471003394689,0.922629974958284,0.929528049432758,0.956499644516709,1.57003401646455,2.25637854137229,1.67382685683284,2.05864115037261,1.80471869355691,77.3896881427707
"6",82,100,100,0.7,1,"close",5,2,2,2,2,2,10,10,"4",0.888068790190424,0.907883146138932,0.885816040108922,0.837922736824306,0.862828309213441,1.55138163037575,2.40256719568927,1.7655764811377,1.92086982104112,2.05954848212037,55.0681918858704
"7",82,100,100,0.7,1,"close",5,2,2,2,2,2,10,11,"4",0.798869690137768,0.827583313445479,0.811256113144561,0.794325970536483,0.785136774386418,1.49922836243028,2.23599629220914,1.62652722049239,1.73577728056026,1.8043128348644,43.5276202774604
"8",82,100,100,0.7,1,"close",5,2,2,2,2,2,10,12,"4",0.765372693921141,0.797493819841329,0.744858328371473,0.755579531658195,0.723214106544402,1.5659123825408,2.07618766217082,1.660402627097,1.51055107574142,1.75061843759074,35.68002097684
"9",82,100,100,0.7,1,"close",5,2,2,2,2,2,10,13,"4",0.71337136913196,0.694841805724745,0.677354956160864,0.702584982682893,0.661983979061197,1.66184287753609,1.96410665474135,1.54467442343408,1.36011298547931,1.59957212591946,29.23884975061
"10",82,100,100,0.7,1,"close",5,2,2,2,2,2,10,14,"4",0.656935007416327,0.626559477617073,0.632401205088748,0.642233679145799,0.617106802160923,1.54820462053164,1.8703383466225,1.46129060643174,1.3997370451721,1.64138181856708,24.9111871259813
"11",82,100,100,0.7,1,"close",5,2,2,2,2,2,10,15,"4",0.602373499451302,0.552664567416099,0.573225407981959,0.556706831345676,0.575951288823055,1.50971752613695,1.65774610992009,1.3656780133362,1.3325348922419,1.57031435225798,21.3017199669084
"12",82,100,100,0.7,1,"close",5,2,2,2,2,2,10,16,"4",0.564710910041,0.544461067225138,0.529473276436459,0.539258887560667,0.531506087578035,1.45189065963979,1.69622035400034,1.3486898887678,1.22510390153019,1.36182113936622,18.1267412633075
"13",82,100,100,0.7,1,"close",5,2,2,2,2,2,10,17,"4",0.501182548874493,0.489401412573486,0.497276158858981,0.476273586149499,0.493800061904847,1.24679120063485,1.44641211985037,1.2595632272595,1.17157196405964,1.2422565443694,15.2900157231805
"14",82,100,100,0.7,1,"close",5,2,2,2,2,2,10,18,"4",0.43701002401428,0.415858646898656,0.454562039450034,0.412736161905786,0.450022235138918,1.08503840753831,1.18933803249952,1.17455052268413,0.945620102397307,1.20384746282809,12.8729329509774
"15",82,100,100,0.7,1,"close",5,2,2,2,2,2,10,19,"4",0.40523114518411,0.388010738541017,0.418834966007559,0.357063296705152,0.40159821083686,0.965310167407039,1.09709596072155,1.07031026298985,0.85870116226973,0.975267349916733,10.8569232908648
"16",82,100,100,0.7,1,"close",5,2,2,2,2,2,10,20,"4",0.339184705095736,0.330455608988255,0.364488686678013,0.303249115085898,0.354083965062298,0.726489720661882,0.710215189281736,0.956593689645776,0.782061288540585,0.854011746599066,8.88463142145601
